surveywave,id_state,id_school,id_teacher,treatment,strata,weight_tdna,fpc_school,n_tdna_math,n_tdna_eng,n_tdna_sci,n_tdna_progress
Round 1 Baseline,Zamfara,759,2,Control,340,2.75,.3636363636363637,6,4,13,0
Round 1 Baseline,Zamfara,759,3,Control,340,2.75,.3636363636363637,10,3,4,0
Round 1 Baseline,Zamfara,759,4,Control,340,2.75,.3636363636363637,6,0,12.5,0
Round 1 Baseline,Zamfara,766,1,Control,340,2.75,.3636363636363637,11,8,10.5,5
Round 1 Baseline,Zamfara,766,2,Control,340,2.75,.3636363636363637,11,7,16.5,8
Round 1 Baseline,Zamfara,766,3,Control,340,2.75,.3636363636363637,5,5,5.5,2
Round 1 Baseline,Zamfara,766,4,Control,340,2.75,.3636363636363637,9,0,12.5,13
Round 1 Baseline,Zamfara,768,1,Control,340,2.75,.3636363636363637,6,4,5,0
Round 1 Baseline,Zamfara,768,2,Control,340,2.75,.3636363636363637,6,5,3,3
Round 1 Baseline,Zamfara,768,3,Control,340,2.75,.3636363636363637,4,5,4,1
Round 1 Baseline,Zamfara,768,4,Control,340,2.75,.3636363636363637,5,0,5.5,0
Round 1 Baseline,Zamfara,773,1,Treatment,351,2.75,.3636363636363637,10,8,1,8
Round 1 Baseline,Zamfara,773,2,Treatment,351,2.75,.3636363636363637,7,5,3.5,0
Round 1 Baseline,Zamfara,773,3,Treatment,351,2.75,.3636363636363637,11,8,6.5,3
Round 1 Baseline,Zamfara,773,4,Treatment,351,2.75,.3636363636363637,4,0,3,1
Round 1 Baseline,Zamfara,775,1,Treatment,351,3.666666666666667,.3636363636363637,10,6,8,0
Round 1 Baseline,Zamfara,775,3,Treatment,351,3.666666666666667,.3636363636363637,3,2,5,3
Round 1 Baseline,Zamfara,775,4,Treatment,351,3.666666666666667,.3636363636363637,6,4,3,0
Round 1 Baseline,Zamfara,778,1,Treatment,351,3.666666666666667,.3636363636363637,12,8,2.5,10
Round 1 Baseline,Zamfara,778,2,Treatment,351,3.666666666666667,.3636363636363637,4,4,4.5,0
Round 1 Baseline,Zamfara,778,4,Treatment,351,3.666666666666667,.3636363636363637,4,0,1,1
Round 1 Baseline,Zamfara,779,1,Treatment,351,3.666666666666667,.3636363636363637,9,4,0,0
Round 1 Baseline,Zamfara,779,2,Treatment,351,3.666666666666667,.3636363636363637,9,0,0,0
Round 1 Baseline,Zamfara,779,3,Treatment,351,3.666666666666667,.3636363636363637,1,0,4,3
Round 1 Baseline,Zamfara,784,1,Control,350,2.75,.3636363636363637,14,4,7.5,3
Round 1 Baseline,Zamfara,784,2,Control,350,2.75,.3636363636363637,7,5,4.5,3
Round 1 Baseline,Zamfara,784,3,Control,350,2.75,.3636363636363637,16,5,14,9
Round 1 Baseline,Zamfara,784,4,Control,350,2.75,.3636363636363637,10,4,1.5,2
Round 1 Baseline,Zamfara,786,2,Control,350,4.125,.3636363636363637,8,5,8.5,0
Round 1 Baseline,Zamfara,786,3,Control,350,4.125,.3636363636363637,7,6,0,0
Round 1 Baseline,Zamfara,787,1,Control,350,2.75,.3636363636363637,15,4,7.5,10
Round 1 Baseline,Zamfara,787,2,Control,350,2.75,.3636363636363637,10,4,13,1
Round 1 Baseline,Zamfara,787,3,Control,350,2.75,.3636363636363637,4,3,2.5,0
Round 1 Baseline,Zamfara,787,4,Control,350,2.75,.3636363636363637,2,0,1,0
Round 1 Baseline,Zamfara,791,1,Control,350,3.666666666666667,.3636363636363637,15,7,5,9
Round 1 Baseline,Zamfara,791,2,Control,350,3.666666666666667,.3636363636363637,10,4,1.5,5
Round 1 Baseline,Zamfara,791,3,Control,350,3.666666666666667,.3636363636363637,12,9,5,10
Round 1 Baseline,Zamfara,797,1,Treatment,361,2.75,.3636363636363637,11,5,9.5,5
Round 1 Baseline,Zamfara,797,2,Treatment,361,2.75,.3636363636363637,17,8,11,4
Round 1 Baseline,Zamfara,797,3,Treatment,361,2.75,.3636363636363637,12,5,8,3
Round 1 Baseline,Zamfara,797,4,Treatment,361,2.75,.3636363636363637,11,5,6.5,3
Round 1 Baseline,Zamfara,798,1,Treatment,361,2.75,.3636363636363637,9,10,12,10
Round 1 Baseline,Zamfara,798,2,Treatment,361,2.75,.3636363636363637,8,4,9,1
Round 1 Baseline,Zamfara,798,3,Treatment,361,2.75,.3636363636363637,9,7,9,1
Round 1 Baseline,Zamfara,798,4,Treatment,361,2.75,.3636363636363637,12,9,12,5
Round 1 Baseline,Zamfara,799,1,Treatment,361,2.75,.3636363636363637,6,7,8,4
Round 1 Baseline,Zamfara,799,2,Treatment,361,2.75,.3636363636363637,10,8,13,3
Round 1 Baseline,Zamfara,799,3,Treatment,361,2.75,.3636363636363637,9,5,8.5,2
Round 1 Baseline,Zamfara,799,4,Treatment,361,2.75,.3636363636363637,11,6,7.5,6
Round 1 Baseline,Zamfara,800,2,Treatment,361,3.666666666666667,.3636363636363637,12,8,12.5,6
Round 1 Baseline,Zamfara,800,3,Treatment,361,3.666666666666667,.3636363636363637,4,4,5.5,1
Round 1 Baseline,Zamfara,800,4,Treatment,361,3.666666666666667,.3636363636363637,9,4,8.5,0
Round 1 Baseline,Zamfara,805,1,Control,360,3.333333333333334,.4,12,4,7.5,0
Round 1 Baseline,Zamfara,805,2,Control,360,3.333333333333334,.4,10,5,5.5,3
Round 1 Baseline,Zamfara,805,4,Control,360,3.333333333333334,.4,13,7,8,3
Round 1 Baseline,Zamfara,807,1,Control,360,2.5,.4,0,3,6,4
Round 1 Baseline,Zamfara,807,2,Control,360,2.5,.4,7,5,6.5,2
Round 1 Baseline,Zamfara,807,3,Control,360,2.5,.4,3,3,6,0
Round 1 Baseline,Zamfara,807,4,Control,360,2.5,.4,4,3,9,0
Round 1 Baseline,Zamfara,811,1,Control,360,2.5,.4,8,7,9.5,1
Round 1 Baseline,Zamfara,811,2,Control,360,2.5,.4,2,4,14.5,4
Round 1 Baseline,Zamfara,811,3,Control,360,2.5,.4,12,3,5.5,1
Round 1 Baseline,Zamfara,811,4,Control,360,2.5,.4,5,0,11,0
Round 1 Baseline,Zamfara,815,1,Control,360,5,.4,8,7,17.5,5
Round 1 Baseline,Zamfara,815,4,Control,360,5,.4,13,6,7.5,0
Round 1 Baseline,Zamfara,821,1,Treatment,371,2.5,.4,12,10,4,12
Round 1 Baseline,Zamfara,821,2,Treatment,371,2.5,.4,3,5,3.5,0
Round 1 Baseline,Zamfara,821,3,Treatment,371,2.5,.4,18,5,13,2
Round 1 Baseline,Zamfara,821,4,Treatment,371,2.5,.4,17,8,11,4
Round 1 Baseline,Zamfara,822,1,Treatment,371,2.5,.4,8,8,4,11
Round 1 Baseline,Zamfara,822,2,Treatment,371,2.5,.4,16,6,3.5,0
Round 1 Baseline,Zamfara,822,3,Treatment,371,2.5,.4,10,8,4.5,0
Round 1 Baseline,Zamfara,822,4,Treatment,371,2.5,.4,6,6,5,0
Round 1 Baseline,Zamfara,825,1,Treatment,371,2.5,.4,2,3,10.5,2
Round 1 Baseline,Zamfara,825,2,Treatment,371,2.5,.4,16,6,6,0
Round 1 Baseline,Zamfara,825,3,Treatment,371,2.5,.4,7,3,9.5,0
Round 1 Baseline,Zamfara,825,4,Treatment,371,2.5,.4,22,6,14.5,11
Round 1 Baseline,Zamfara,827,1,Treatment,371,5,.4,15,5,11.5,16
Round 1 Baseline,Zamfara,827,2,Treatment,371,5,.4,16,11,14.5,13
Round 1 Baseline,Zamfara,829,1,Control,370,2.25,.4444444444444444,16,7,7,4
Round 1 Baseline,Zamfara,829,2,Control,370,2.25,.4444444444444444,19,8,15.5,4
Round 1 Baseline,Zamfara,829,3,Control,370,2.25,.4444444444444444,16,17,16.5,20
Round 1 Baseline,Zamfara,829,4,Control,370,2.25,.4444444444444444,19,14,9.5,9
Round 1 Baseline,Zamfara,836,1,Control,370,3,.4444444444444444,16,6,6.5,3
Round 1 Baseline,Zamfara,836,2,Control,370,3,.4444444444444444,13,8,7,0
Round 1 Baseline,Zamfara,836,3,Control,370,3,.4444444444444444,6,0,0,0
Round 1 Baseline,Zamfara,837,1,Control,370,3,.4444444444444444,21,14,14.5,14
Round 1 Baseline,Zamfara,837,2,Control,370,3,.4444444444444444,4,0,6,2
Round 1 Baseline,Zamfara,837,4,Control,370,3,.4444444444444444,4,2,10,1
Round 1 Baseline,Zamfara,839,1,Control,370,2.25,.4444444444444444,20,2,5,8
Round 1 Baseline,Zamfara,839,2,Control,370,2.25,.4444444444444444,14,3,6.5,3
Round 1 Baseline,Zamfara,839,3,Control,370,2.25,.4444444444444444,13,8,8.5,0
Round 1 Baseline,Zamfara,839,4,Control,370,2.25,.4444444444444444,14,11,11,4
Round 1 Baseline,Zamfara,841,1,Control,380,4,.3333333333333333,8,6,0,7
Round 1 Baseline,Zamfara,841,2,Control,380,4,.3333333333333333,9,5,4,4
Round 1 Baseline,Zamfara,841,4,Control,380,4,.3333333333333333,10,2,4.5,7
Round 1 Baseline,Zamfara,845,1,Control,380,3,.3333333333333333,7,6,13.5,6
Round 1 Baseline,Zamfara,845,2,Control,380,3,.3333333333333333,9,9,0,4
Round 1 Baseline,Zamfara,845,3,Control,380,3,.3333333333333333,7,6,1,3
Round 1 Baseline,Zamfara,845,4,Control,380,3,.3333333333333333,17,1,3,0
Round 1 Baseline,Zamfara,847,1,Control,380,3,.3333333333333333,10,6,7,3
Round 1 Baseline,Zamfara,847,2,Control,380,3,.3333333333333333,6,4,3.5,0
Round 1 Baseline,Zamfara,848,1,Control,380,3,.3333333333333333,11,3,8,1
Round 1 Baseline,Zamfara,848,2,Control,380,3,.3333333333333333,9,2,5.5,0
Round 1 Baseline,Zamfara,848,3,Control,380,3,.3333333333333333,5,4,5.5,0
Round 1 Baseline,Zamfara,848,4,Control,380,3,.3333333333333333,9,1,1,0
Round 1 Baseline,Zamfara,853,1,Treatment,381,3,.3333333333333333,14,0,13,2
Round 1 Baseline,Zamfara,853,2,Treatment,381,3,.3333333333333333,14,6,6.5,4
Round 1 Baseline,Zamfara,853,3,Treatment,381,3,.3333333333333333,10,0,7.5,0
Round 1 Baseline,Zamfara,853,4,Treatment,381,3,.3333333333333333,12,0,1,0
Round 1 Baseline,Zamfara,855,1,Treatment,381,3,.3333333333333333,11,5,5.5,0
Round 1 Baseline,Zamfara,855,2,Treatment,381,3,.3333333333333333,7,2,1,0
Round 1 Baseline,Zamfara,855,3,Treatment,381,3,.3333333333333333,4,4,4,0
Round 1 Baseline,Zamfara,855,4,Treatment,381,3,.3333333333333333,11,0,5,0
Round 1 Baseline,Zamfara,858,1,Treatment,381,6,.3333333333333333,9,0,5.5,0
Round 1 Baseline,Zamfara,858,4,Treatment,381,6,.3333333333333333,5,3,3.5,0
Round 1 Baseline,Zamfara,861,1,Treatment,381,4,.3333333333333333,10,5,3,0
Round 1 Baseline,Zamfara,861,2,Treatment,381,4,.3333333333333333,13,2,1,0
Round 1 Baseline,Zamfara,861,4,Treatment,381,4,.3333333333333333,10,0,2,0
Round 1 Baseline,Zamfara,866,1,Control,390,3,.3333333333333333,13,7,6.5,5
Round 1 Baseline,Zamfara,866,2,Control,390,3,.3333333333333333,9,5,7,6
Round 1 Baseline,Zamfara,866,3,Control,390,3,.3333333333333333,7,6,8,2
Round 1 Baseline,Zamfara,866,4,Control,390,3,.3333333333333333,7,1,3,2
Round 1 Baseline,Zamfara,868,1,Control,390,3,.3333333333333333,6,0,9.5,3
Round 1 Baseline,Zamfara,868,2,Control,390,3,.3333333333333333,13,6,9,4
Round 1 Baseline,Zamfara,868,3,Control,390,3,.3333333333333333,9,5,6.5,0
Round 1 Baseline,Zamfara,868,4,Control,390,3,.3333333333333333,11,5,9,2
Round 1 Baseline,Zamfara,869,1,Control,390,4,.3333333333333333,15,5,7,1
Round 1 Baseline,Zamfara,869,3,Control,390,4,.3333333333333333,14,6,10.5,2
Round 1 Baseline,Zamfara,869,4,Control,390,4,.3333333333333333,12,3,7.5,4
Round 1 Baseline,Zamfara,872,1,Control,390,3,.3333333333333333,11,5,7.5,2
Round 1 Baseline,Zamfara,872,2,Control,390,3,.3333333333333333,7,0,5,0
Round 1 Baseline,Zamfara,872,3,Control,390,3,.3333333333333333,6,5,7,2
Round 1 Baseline,Zamfara,872,4,Control,390,3,.3333333333333333,4,2,.5,0
Round 1 Baseline,Zamfara,879,1,Treatment,391,3,.3333333333333333,8,0,9.5,3
Round 1 Baseline,Zamfara,879,2,Treatment,391,3,.3333333333333333,12,0,10,3
Round 1 Baseline,Zamfara,879,3,Treatment,391,3,.3333333333333333,6,5,4.5,2
Round 1 Baseline,Zamfara,879,4,Treatment,391,3,.3333333333333333,10,0,6,4
Round 1 Baseline,Zamfara,880,1,Treatment,391,3,.3333333333333333,11,6,13,1
Round 1 Baseline,Zamfara,880,2,Treatment,391,3,.3333333333333333,4,0,1.5,0
Round 1 Baseline,Zamfara,880,3,Treatment,391,3,.3333333333333333,13,7,13.5,6
Round 1 Baseline,Zamfara,880,4,Treatment,391,3,.3333333333333333,10,7,11.5,4
Round 1 Baseline,Zamfara,882,1,Treatment,391,3,.3333333333333333,9,3,5,0
Round 1 Baseline,Zamfara,882,2,Treatment,391,3,.3333333333333333,10,7,3.5,4
Round 1 Baseline,Zamfara,882,3,Treatment,391,3,.3333333333333333,4,0,5,0
Round 1 Baseline,Zamfara,882,4,Treatment,391,3,.3333333333333333,9,0,3,0
Round 1 Baseline,Zamfara,883,1,Treatment,391,3,.3333333333333333,11,5,9,3
Round 1 Baseline,Zamfara,883,2,Treatment,391,3,.3333333333333333,5,0,2.5,4
Round 1 Baseline,Zamfara,883,3,Treatment,391,3,.3333333333333333,7,5,3.5,2
Round 1 Baseline,Zamfara,883,4,Treatment,391,3,.3333333333333333,5,0,4,0
Round 1 Baseline,Zamfara,889,1,Control,3100,2.75,.3636363636363637,13,6,6.5,5
Round 1 Baseline,Zamfara,889,2,Control,3100,2.75,.3636363636363637,8,0,4,4
Round 1 Baseline,Zamfara,889,3,Control,3100,2.75,.3636363636363637,7,4,4,1
Round 1 Baseline,Zamfara,889,4,Control,3100,2.75,.3636363636363637,10,0,1,5
Round 1 Baseline,Zamfara,890,1,Control,3100,2.75,.3636363636363637,19,10,13,1
Round 1 Baseline,Zamfara,890,2,Control,3100,2.75,.3636363636363637,4,7,4.5,2
Round 1 Baseline,Zamfara,890,3,Control,3100,2.75,.3636363636363637,6,5,0,0
Round 1 Baseline,Zamfara,890,4,Control,3100,2.75,.3636363636363637,19,9,14,9
Round 1 Baseline,Zamfara,891,1,Control,3100,2.75,.3636363636363637,6,4,1.5,0
Round 1 Baseline,Zamfara,891,2,Control,3100,2.75,.3636363636363637,7,2,4.5,2
Round 1 Baseline,Zamfara,891,3,Control,3100,2.75,.3636363636363637,10,6,6.5,2
Round 1 Baseline,Zamfara,891,4,Control,3100,2.75,.3636363636363637,11,4,11.5,0
Round 1 Baseline,Zamfara,892,1,Control,3100,2.75,.3636363636363637,22,14,16.5,10
Round 1 Baseline,Zamfara,892,2,Control,3100,2.75,.3636363636363637,7,6,3,0
Round 1 Baseline,Zamfara,892,3,Control,3100,2.75,.3636363636363637,5,0,4.5,0
Round 1 Baseline,Zamfara,892,4,Control,3100,2.75,.3636363636363637,7,6,2.5,0
Round 1 Baseline,Zamfara,904,1,Treatment,3101,4,.3333333333333333,14,6,0,3
Round 1 Baseline,Zamfara,904,2,Treatment,3101,4,.3333333333333333,2,0,2,1
Round 1 Baseline,Zamfara,904,3,Treatment,3101,4,.3333333333333333,13,0,3.5,6
Round 1 Baseline,Zamfara,905,1,Treatment,3101,3,.3333333333333333,10,5,7,4
Round 1 Baseline,Zamfara,905,2,Treatment,3101,3,.3333333333333333,5,5,4,3
Round 1 Baseline,Zamfara,905,3,Treatment,3101,3,.3333333333333333,3,5,4,0
Round 1 Baseline,Zamfara,905,4,Treatment,3101,3,.3333333333333333,9,5,5,0
Round 1 Baseline,Zamfara,909,2,Treatment,3101,12,.3333333333333333,7,4,3.5,2
Round 1 Baseline,Zamfara,911,1,Treatment,3101,3,.3333333333333333,7,6,3.5,0
Round 1 Baseline,Zamfara,911,2,Treatment,3101,3,.3333333333333333,8,1,2.5,5
Round 1 Baseline,Zamfara,911,3,Treatment,3101,3,.3333333333333333,10,5,.5,4
Round 1 Baseline,Zamfara,911,4,Treatment,3101,3,.3333333333333333,8,0,1.5,0
Round 1 Baseline,Zamfara,916,1,Control,3110,2.75,.3636363636363637,11,6,10.5,2
Round 1 Baseline,Zamfara,916,2,Control,3110,2.75,.3636363636363637,10,0,3,0
Round 1 Baseline,Zamfara,916,3,Control,3110,2.75,.3636363636363637,14,6,0,2
Round 1 Baseline,Zamfara,916,4,Control,3110,2.75,.3636363636363637,4,0,3,0
Round 1 Baseline,Zamfara,917,1,Control,3110,2.75,.3636363636363637,11,4,2,0
Round 1 Baseline,Zamfara,917,2,Control,3110,2.75,.3636363636363637,6,0,4.5,0
Round 1 Baseline,Zamfara,917,3,Control,3110,2.75,.3636363636363637,11,5,12.5,0
Round 1 Baseline,Zamfara,917,4,Control,3110,2.75,.3636363636363637,9,5,4.5,2
Round 1 Baseline,Zamfara,920,1,Control,3110,2.75,.3636363636363637,19,14,8,16
Round 1 Baseline,Zamfara,920,2,Control,3110,2.75,.3636363636363637,13,6,10.5,2
Round 1 Baseline,Zamfara,920,3,Control,3110,2.75,.3636363636363637,8,5,4,0
Round 1 Baseline,Zamfara,920,4,Control,3110,2.75,.3636363636363637,12,5,13.5,0
Round 1 Baseline,Zamfara,921,1,Control,3110,2.75,.3636363636363637,7,3,2.5,0
Round 1 Baseline,Zamfara,921,2,Control,3110,2.75,.3636363636363637,5,4,4.5,0
Round 1 Baseline,Zamfara,921,3,Control,3110,2.75,.3636363636363637,13,6,10,0
Round 1 Baseline,Zamfara,921,4,Control,3110,2.75,.3636363636363637,11,5,2.5,0
Round 1 Baseline,Zamfara,925,1,Treatment,3111,2.75,.3636363636363637,6,0,6,0
Round 1 Baseline,Zamfara,925,2,Treatment,3111,2.75,.3636363636363637,1,5,8.5,0
Round 1 Baseline,Zamfara,925,3,Treatment,3111,2.75,.3636363636363637,12,5,4.5,0
Round 1 Baseline,Zamfara,925,4,Treatment,3111,2.75,.3636363636363637,8,5,3.5,0
Round 1 Baseline,Zamfara,929,2,Treatment,3111,3.666666666666667,.3636363636363637,12,5,1.5,0
Round 1 Baseline,Zamfara,929,3,Treatment,3111,3.666666666666667,.3636363636363637,11,10,8,7
Round 1 Baseline,Zamfara,929,4,Treatment,3111,3.666666666666667,.3636363636363637,15,9,4.5,9
Round 1 Baseline,Zamfara,931,1,Treatment,3111,2.75,.3636363636363637,8,6,5,0
Round 1 Baseline,Zamfara,931,2,Treatment,3111,2.75,.3636363636363637,5,5,3.5,0
Round 1 Baseline,Zamfara,931,3,Treatment,3111,2.75,.3636363636363637,13,7,5.5,0
Round 1 Baseline,Zamfara,931,4,Treatment,3111,2.75,.3636363636363637,12,5,7,0
Round 1 Baseline,Zamfara,935,1,Treatment,3111,2.75,.3636363636363637,14,7,4.5,12
Round 1 Baseline,Zamfara,935,2,Treatment,3111,2.75,.3636363636363637,7,5,4.5,0
Round 1 Baseline,Zamfara,935,3,Treatment,3111,2.75,.3636363636363637,7,1,8,0
Round 1 Baseline,Zamfara,935,4,Treatment,3111,2.75,.3636363636363637,6,2,2.5,0
Round 1 Baseline,Zamfara,938,1,Treatment,3121,2.75,.3636363636363637,12,0,6,6
Round 1 Baseline,Zamfara,938,2,Treatment,3121,2.75,.3636363636363637,10,5,10,0
Round 1 Baseline,Zamfara,938,3,Treatment,3121,2.75,.3636363636363637,8,5,13.5,0
Round 1 Baseline,Zamfara,938,4,Treatment,3121,2.75,.3636363636363637,7,2,0,0
Round 1 Baseline,Zamfara,939,2,Treatment,3121,3.666666666666667,.3636363636363637,20,6,9.5,8
Round 1 Baseline,Zamfara,939,3,Treatment,3121,3.666666666666667,.3636363636363637,19,10,12.5,10
Round 1 Baseline,Zamfara,939,4,Treatment,3121,3.666666666666667,.3636363636363637,15,6,6,3
Round 1 Baseline,Zamfara,941,1,Treatment,3121,2.75,.3636363636363637,17,6,19.5,4
Round 1 Baseline,Zamfara,941,2,Treatment,3121,2.75,.3636363636363637,15,1,5,0
Round 1 Baseline,Zamfara,941,4,Treatment,3121,2.75,.3636363636363637,13,4,0,0
Round 1 Baseline,Zamfara,943,1,Treatment,3121,5.5,.3636363636363637,16,7,5.5,3
Round 1 Baseline,Zamfara,943,2,Treatment,3121,5.5,.3636363636363637,16,5,4.5,3
Round 1 Baseline,Zamfara,953,1,Control,3120,3,.3333333333333333,13,6,4,3
Round 1 Baseline,Zamfara,953,2,Control,3120,3,.3333333333333333,15,1,9,0
Round 1 Baseline,Zamfara,953,3,Control,3120,3,.3333333333333333,15,5,9.5,4
Round 1 Baseline,Zamfara,953,4,Control,3120,3,.3333333333333333,17,4,10,4
Round 1 Baseline,Zamfara,957,1,Control,3120,3,.3333333333333333,8,0,7.5,2
Round 1 Baseline,Zamfara,957,2,Control,3120,3,.3333333333333333,5,0,4.5,0
Round 1 Baseline,Zamfara,957,3,Control,3120,3,.3333333333333333,10,0,.5,1
Round 1 Baseline,Zamfara,959,1,Control,3120,3,.3333333333333333,14,6,13.5,2
Round 1 Baseline,Zamfara,959,2,Control,3120,3,.3333333333333333,16,5,7.5,3
Round 1 Baseline,Zamfara,959,3,Control,3120,3,.3333333333333333,16,4,5,4
Round 1 Baseline,Zamfara,959,4,Control,3120,3,.3333333333333333,8,5,9,3
Round 1 Baseline,Zamfara,960,1,Control,3120,3,.3333333333333333,14,4,9,2
Round 1 Baseline,Zamfara,960,2,Control,3120,3,.3333333333333333,9,5,2,1
Round 1 Baseline,Zamfara,960,3,Control,3120,3,.3333333333333333,20,7,9.5,4
Round 1 Baseline,Zamfara,960,4,Control,3120,3,.3333333333333333,16,4,8,2
Round 1 Baseline,Zamfara,963,1,Control,3130,3,.3333333333333333,1,4,1.5,0
Round 1 Baseline,Zamfara,963,2,Control,3130,3,.3333333333333333,9,7,5,0
Round 1 Baseline,Zamfara,963,3,Control,3130,3,.3333333333333333,2,2,1.5,0
Round 1 Baseline,Zamfara,963,4,Control,3130,3,.3333333333333333,3,4,0,0
Round 1 Baseline,Zamfara,965,1,Control,3130,4,.3333333333333333,10,0,3,0
Round 1 Baseline,Zamfara,965,2,Control,3130,4,.3333333333333333,4,0,3.5,0
Round 1 Baseline,Zamfara,965,3,Control,3130,4,.3333333333333333,4,0,2.5,0
Round 1 Baseline,Zamfara,969,1,Control,3130,4,.3333333333333333,6,3,0,9
Round 1 Baseline,Zamfara,969,2,Control,3130,4,.3333333333333333,9,0,.5,0
Round 1 Baseline,Zamfara,969,3,Control,3130,4,.3333333333333333,7,5,7.5,0
Round 1 Baseline,Zamfara,972,1,Control,3130,4,.3333333333333333,3,0,2.5,2
Round 1 Baseline,Zamfara,972,2,Control,3130,4,.3333333333333333,8,0,5.5,2
Round 1 Baseline,Zamfara,972,3,Control,3130,4,.3333333333333333,8,0,4.5,0
Round 1 Baseline,Zamfara,975,1,Treatment,3131,2.75,.3636363636363637,16,7,6,0
Round 1 Baseline,Zamfara,975,2,Treatment,3131,2.75,.3636363636363637,14,7,4,0
Round 1 Baseline,Zamfara,975,3,Treatment,3131,2.75,.3636363636363637,11,0,4.5,0
Round 1 Baseline,Zamfara,975,4,Treatment,3131,2.75,.3636363636363637,4,0,6.5,0
Round 1 Baseline,Zamfara,982,1,Treatment,3131,5.5,.3636363636363637,7,2,5,4
Round 1 Baseline,Zamfara,982,3,Treatment,3131,5.5,.3636363636363637,1,2,2.5,3
Round 1 Baseline,Zamfara,983,1,Treatment,3131,2.75,.3636363636363637,14,2,9,10
Round 1 Baseline,Zamfara,983,2,Treatment,3131,2.75,.3636363636363637,12,3,6,7
Round 1 Baseline,Zamfara,983,3,Treatment,3131,2.75,.3636363636363637,2,0,1.5,0
Round 1 Baseline,Zamfara,983,4,Treatment,3131,2.75,.3636363636363637,2,0,1.5,0
Round 1 Baseline,Zamfara,986,1,Control,3140,4,.3333333333333333,16,20,10.5,18
Round 1 Baseline,Zamfara,986,2,Control,3140,4,.3333333333333333,7,1,1.5,0
Round 1 Baseline,Zamfara,986,4,Control,3140,4,.3333333333333333,8,0,0,0
Round 1 Baseline,Zamfara,990,1,Control,3140,3,.3333333333333333,19,8,9.5,6
Round 1 Baseline,Zamfara,990,2,Control,3140,3,.3333333333333333,12,5,5.5,3
Round 1 Baseline,Zamfara,990,3,Control,3140,3,.3333333333333333,16,9,9.5,5
Round 1 Baseline,Zamfara,990,4,Control,3140,3,.3333333333333333,17,14,22,9
Round 1 Baseline,Zamfara,991,1,Control,3140,3,.3333333333333333,14,6,19,3
Round 1 Baseline,Zamfara,991,2,Control,3140,3,.3333333333333333,13,11,10.5,8
Round 1 Baseline,Zamfara,991,3,Control,3140,3,.3333333333333333,16,11,9,14
Round 1 Baseline,Zamfara,991,4,Control,3140,3,.3333333333333333,9,6,6.5,3
Round 1 Baseline,Zamfara,993,1,Control,3140,3,.3333333333333333,11,2,3.5,2
Round 1 Baseline,Zamfara,993,2,Control,3140,3,.3333333333333333,16,3,11,10
Round 1 Baseline,Zamfara,993,3,Control,3140,3,.3333333333333333,17,6,2.5,2
Round 1 Baseline,Zamfara,993,4,Control,3140,3,.3333333333333333,9,4,2.5,3
Round 1 Baseline,Zamfara,997,1,Treatment,3141,3,.3333333333333333,7,6,8,3
Round 1 Baseline,Zamfara,997,2,Treatment,3141,3,.3333333333333333,12,13,4,8
Round 1 Baseline,Zamfara,997,3,Treatment,3141,3,.3333333333333333,8,7,6,12
Round 1 Baseline,Zamfara,997,4,Treatment,3141,3,.3333333333333333,16,6,1.5,0
Round 1 Baseline,Zamfara,999,1,Treatment,3141,3,.3333333333333333,14,7,12,1
Round 1 Baseline,Zamfara,999,2,Treatment,3141,3,.3333333333333333,16,8,17.5,3
Round 1 Baseline,Zamfara,999,3,Treatment,3141,3,.3333333333333333,15,6,3.5,4
Round 1 Baseline,Zamfara,999,4,Treatment,3141,3,.3333333333333333,4,1,4,1
Round 1 Baseline,Zamfara,1002,1,Treatment,3141,3,.3333333333333333,16,12,11.5,12
Round 1 Baseline,Zamfara,1002,2,Treatment,3141,3,.3333333333333333,24,20,24,16
Round 1 Baseline,Zamfara,1002,3,Treatment,3141,3,.3333333333333333,21,10,17,7
Round 1 Baseline,Zamfara,1002,4,Treatment,3141,3,.3333333333333333,8,2,2.5,3
